Mon Jan 25 15:45:14 2021 +0100,u230616,feature/SOPRE-24736-ablosung-iib-mit-spring-integration
Mon Jan 25 13:35:37 2021 +0100,ue67532,Pull request #3,feature/SOPRE-24736-ablosung-iib-mit-spring-integration
Mon Jan 25 11:55:03 2021 +0100,u230616,CDF (SOPRE-24736),Setting changes
Tue Jan 19 13:32:05 2021 +0100,jenkins,[pipeline-helper] Set next dev version 0.2.0-SNAPSHOT
Tue Jan 19 13:31:51 2021 +0100,jenkins,[pipeline-helper] Committing and releasing stable version 0.1.0
Tue Jan 19 12:56:52 2021 +0100,ue67532,Pull request #2,deploy/20210119-1
Tue Jan 19 11:31:43 2021 +0100,ue67532,Pull request #1,feature/SOPRE-24736-ablosung-iib-mit-spring-integration
Tue Jan 19 10:59:05 2021 +0100,u230616,CDF (SOPRE-24736),Not in use
Tue Jan 19 10:43:33 2021 +0100,u230616,CDF (SOPRE-24736),Rename for simplyfie
Tue Jan 19 09:06:24 2021 +0100,u230616,CDF (SOPRE-24736),Corrections from Code Review
Mon Jan 18 13:40:57 2021 +0100,u230616,CDF (SOPRE-24736),Corrections from Code Review
Wed Jan 13 14:53:45 2021 +0100,u230616,feature/SOPRE-24736-ablosung-iib-mit-spring-integration
