Thu Dec 2 11:09:32 2021 +0200,e513785,TourNumber Label added. DECrewType renamed
Mon Nov 29 14:01:53 2021 +0100,e506794,Pull request #1207,SOPRE-31689
Mon Nov 29 14:01:03 2021 +0200,e506794,I added the fix
Fri Nov 26 08:12:48 2021 +0100,e526230,Pull request #1202,2022.r2.t1/feature/31689 manual crew requirements relink maria
Fri Nov 26 08:53:12 2021 +0200,e526230,adjustements
Thu Nov 25 16:50:22 2021 +0200,e513785,Minor comment change
Thu Nov 25 15:22:15 2021 +0200,e526230,adjustments
Thu Nov 25 14:49:10 2021 +0200,e513785,Removed changes did to Copy To cross days Dialog. Improved comments. Implemented the Suffix change for AZUBI crew diagrams
Thu Nov 25 13:15:34 2021 +0200,e526230,adjustments
Wed Nov 24 18:58:25 2021 +0200,e526230,adjustments
Wed Nov 24 17:00:02 2021 +0200,e513785,Commited meta data to version 3.7.0 to eliminate conflict with unit-test-r1
Wed Nov 24 16:58:40 2021 +0200,e526230,adjustements
Wed Nov 24 16:54:04 2021 +0200,e513785,Modified the CopyToTeams Dialog. Added new attribute CrewType.IsTrainee. Added new column in CrewTypes KT IsTrainee
Wed Nov 24 15:35:50 2021 +0100,e510372,Pull request #1195,SOPRE-31512
Wed Nov 24 12:16:37 2021 +0100,e526230,Pull request #1198,adjustment
Wed Nov 24 13:13:31 2021 +0200,e526230,adjustment
Tue Nov 23 14:50:51 2021 +0100,e526230,Pull request #1193,SOPRE-31691
Tue Nov 23 13:36:13 2021 +0200,e526230,adjustments
Mon Nov 22 19:53:06 2021 +0200,e522885,removed DEVIL images
Mon Nov 22 13:58:57 2021 +0200,e510372,Merge branch 'develop'
Mon Nov 22 13:39:59 2021 +0200,e510372,imp
Fri Nov 19 11:58:06 2021 +0200,e526230,adding the fix
Fri Nov 19 11:50:19 2021 +0200,e526230,Merge branch '2022.r2.t1/feature/30777-reactive-quill-removing-unused-jobs-maria'
Thu Nov 18 14:34:58 2021 +0200,e510372,imp
Thu Nov 18 12:03:50 2021 +0100,e532879,Pull request #1189,Release/2022.r1.t2
Thu Nov 18 11:30:57 2021 +0100,e532879,Pull request #1188,Changing model version to 3.7.100 for t2
Thu Nov 18 11:17:20 2021 +0100,e532879,Changing model version to 3.7.100 for t2
Tue Nov 16 16:05:28 2021 +0100,e506794,Pull request #1136,SOPRE-31130
Tue Nov 16 16:04:33 2021 +0100,e506794,Pull request #1186,2022.r2.t1/feature/sopre 31130
Tue Nov 16 15:58:30 2021 +0100,e526230,Pull request #1187,adding the fix
Tue Nov 16 16:43:55 2021 +0200,e526230,adding the fix
Tue Nov 16 14:55:36 2021 +0100,e515795,Pull request #1184,Translations T2
Tue Nov 16 14:54:50 2021 +0100,e515795,Pull request #1185,Translations T2
Tue Nov 16 14:47:15 2021 +0100,e526230,Pull request #1170,2022.r1.t2/feature/31286 hotfix thurbo maria
Tue Nov 16 14:16:00 2021 +0200,e515795,Translations T2
Tue Nov 16 12:54:26 2021 +0200,e526230,adjustment
Tue Nov 16 11:19:18 2021 +0100,e513645,Pull request #1176,SOPRE-31593,archivecd-oncreation-nullfix-stefan
Tue Nov 16 11:09:40 2021 +0200,e526230,adjustments after review
Tue Nov 16 10:33:21 2021 +0200,e526230,removing selectset
Tue Nov 16 10:32:21 2021 +0200,e526230,Merge branch '2022.r2.t1/feature/30777-reactive-quill-maria'
Mon Nov 15 16:23:51 2021 +0100,e506794,Pull request #1178,2022.r1.t2/feature/sopre 31513 monica
Mon Nov 15 16:11:39 2021 +0100,e506794,Pull request #1168,SOPRE-31513 monica
Mon Nov 15 15:46:34 2021 +0100,e510372,Pull request #1177,SOPRE-31204
Mon Nov 15 13:56:15 2021 +0200,e510372,Merge branch 'develop'
Mon Nov 15 11:38:59 2021 +0100,e513645,Pull request #1158,SOPRE-30579 kt cleanup crewdata stefan
Mon Nov 15 12:07:16 2021 +0200,e513645,Deleted translations
Mon Nov 15 10:24:23 2021 +0100,e522885,Pull request #1172,2021.r1.t2/feature/sopre 31042 roxana leave creation restriction le
Mon Nov 15 08:50:58 2021 +0100,e524070,Pull request #1174,2022.r2.t1/feature/sopre 14639 incorrect sorting le bianca
Fri Nov 12 16:12:27 2021 +0200,e513645,implemented
Fri Nov 12 15:15:27 2021 +0200,e524070,Changes
Fri Nov 12 15:11:57 2021 +0200,e513645,Merge branch 'develop'
Fri Nov 12 14:01:59 2021 +0200,e524070,Merge branch 'develop'
Fri Nov 12 11:46:41 2021 +0200,e524070,Changes
Thu Nov 11 14:56:17 2021 +0100,e510372,Pull request #1155,SOPRE-30710
Tue Nov 9 11:59:49 2021 +0100,e515795,Pull request #1161,SOPRE-30711 2022.r2.t1/feature/sopre-30711-helen-kt-cleanup
Tue Nov 9 10:59:51 2021 +0200,e510372,imp
Tue Nov 9 09:00:36 2021 +0100,e501566,Pull request #1163,2022.r1.t1/feature/sopre 31309 evelin hotfix
Tue Nov 9 08:45:05 2021 +0100,e501566,Pull request #1110,2022.r1.t1/feature/sopre 31309 evelin hotfix
Tue Nov 9 07:54:14 2021 +0100,e526230,Pull request #1162,2022.r1.t2/feature/28767 hotfix maria
Tue Nov 9 07:49:47 2021 +0100,e526230,Pull request #1157,2022.r1.t2/feature/28767 hotfix maria
Mon Nov 8 18:10:22 2021 +0200,e506794,I added the logic for setting these 2 attributes
Mon Nov 8 16:30:49 2021 +0200,e506794,I added the broker mapping
Mon Nov 8 15:35:09 2021 +0200,e526230,Merge branch '2022.r1.t1/feature/30775-refactor-get-matching-cr-timetable-multiple-day-p3-maria'
Mon Nov 8 13:57:57 2021 +0200,e506794,I adjusted also on Designer
Mon Nov 8 13:54:35 2021 +0200,e506794,I added the first part of the implementation
Mon Nov 8 11:47:38 2021 +0200,e526230,adjustment
Mon Nov 8 08:34:21 2021 +0100,e524070,Pull request #1151,2022.r2.t1/feature/sopre 14639 incorrect sorting le bianca
Fri Nov 5 18:52:23 2021 +0200,e513785,Added DropDown, Label and the filtering logic
Fri Nov 5 15:42:08 2021 +0200,e526230,adjustment
Fri Nov 5 15:32:39 2021 +0200,e510372,Merge branch 'develop'
Fri Nov 5 14:54:12 2021 +0200,e526230,adding guard
Fri Nov 5 14:12:38 2021 +0200,e526230,adjustmenta after discussion
Fri Nov 5 12:53:02 2021 +0200,e524070,Fixed null error bug
Thu Nov 4 15:54:02 2021 +0200,e524070,Changes to sorting criteria LE crew control GC
Thu Nov 4 14:28:17 2021 +0200,e510372,imp
Thu Nov 4 09:27:58 2021 +0200,e524070,Test
Wed Nov 3 23:47:33 2021 +0200,e524070,Test
Wed Nov 3 18:31:40 2021 +0200,e513645,added a space in order to be able to push to repository again
Wed Nov 3 16:16:32 2021 +0200,e526230,implement the fix
Wed Nov 3 10:25:55 2021 +0200,e515795,Deleted one unused KT
